,pic1,pic2,jac_ind,id1,id2,url1,url2,clipscore
9093706,4656,1984,0.2727272727272727,2408302,2349977,https://cs.stanford.edu/people/rak248/VG_100K_2/2408302.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2349977.jpg,0.60630202293396
8882681,2845,1665,0.2727272727272727,2353588,2407969,https://cs.stanford.edu/people/rak248/VG_100K/2353588.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2407969.jpg,0.8369261026382446
17873500,2805,429,0.2727272727272727,2408649,2355660,https://cs.stanford.edu/people/rak248/VG_100K_2/2408649.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2355660.jpg,0.6507933735847473
227527,1911,1792,0.2727272727272727,2331427,2316461,https://cs.stanford.edu/people/rak248/VG_100K/2331427.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2316461.jpg,0.6497122049331665
1043826,2471,1720,0.2727272727272727,2400622,2384741,https://cs.stanford.edu/people/rak248/VG_100K_2/2400622.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2384741.jpg,0.5426267385482788
8766497,4299,3719,0.2727272727272727,2342618,2392132,https://cs.stanford.edu/people/rak248/VG_100K/2342618.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2392132.jpg,0.7225953340530396
18449382,6175,2762,0.2716049382716049,228,4193,https://cs.stanford.edu/people/rak248/VG_100K_2/228.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/4193.jpg,0.7321880459785461
14343048,3863,3625,0.2714285714285714,2343199,2321148,https://cs.stanford.edu/people/rak248/VG_100K/2343199.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2321148.jpg,0.6870606541633606
13888111,5973,5776,0.2711864406779661,2362984,2380751,https://cs.stanford.edu/people/rak248/VG_100K/2362984.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2380751.jpg,0.5138497948646545
14335849,1546,295,0.2711864406779661,2365968,2345487,https://cs.stanford.edu/people/rak248/VG_100K/2365968.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2345487.jpg,0.765944242477417
10005867,5085,3367,0.2711864406779661,2328735,2345876,https://cs.stanford.edu/people/rak248/VG_100K/2328735.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2345876.jpg,0.6099568009376526
12754417,4113,3439,0.2711864406779661,2344712,2371802,https://cs.stanford.edu/people/rak248/VG_100K/2344712.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2371802.jpg,0.6121151447296143
9471646,2586,1814,0.2711864406779661,2372903,2413242,https://cs.stanford.edu/people/rak248/VG_100K/2372903.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2413242.jpg,0.7001237273216248
12308227,3447,2923,0.2711864406779661,2344177,2377729,https://cs.stanford.edu/people/rak248/VG_100K/2344177.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2377729.jpg,0.7627219557762146
12264938,5069,4702,0.2711864406779661,2417371,1592120,https://cs.stanford.edu/people/rak248/VG_100K_2/2417371.jpg,https://cs.stanford.edu/people/rak248/VG_100K/1592120.jpg,0.7140628695487976
3432760,5840,4344,0.2708333333333333,2367585,2363531,https://cs.stanford.edu/people/rak248/VG_100K/2367585.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2363531.jpg,0.6957031488418579
1474446,5355,526,0.2708333333333333,2360654,2368890,https://cs.stanford.edu/people/rak248/VG_100K/2360654.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2368890.jpg,0.7725390791893005
1810134,2761,1280,0.2708333333333333,2340063,2368443,https://cs.stanford.edu/people/rak248/VG_100K/2340063.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2368443.jpg,0.8074084520339966
5494477,6007,1777,0.2708333333333333,2336248,2368175,https://cs.stanford.edu/people/rak248/VG_100K/2336248.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2368175.jpg,0.6485699415206909
2107375,5913,4200,0.2708333333333333,2334714,3201,https://cs.stanford.edu/people/rak248/VG_100K/2334714.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/3201.jpg,0.4663904011249542
3303734,4079,3570,0.2708333333333333,2339582,2371003,https://cs.stanford.edu/people/rak248/VG_100K/2339582.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2371003.jpg,0.7245148420333862
2973623,4855,2478,0.2708333333333333,2393550,1725,https://cs.stanford.edu/people/rak248/VG_100K_2/2393550.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/1725.jpg,0.5678349137306213
2088148,4812,3463,0.2708333333333333,2339754,2398839,https://cs.stanford.edu/people/rak248/VG_100K/2339754.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2398839.jpg,0.6087250113487244
4903791,935,126,0.2708333333333333,2330779,2392628,https://cs.stanford.edu/people/rak248/VG_100K/2330779.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2392628.jpg,0.7149225473403931
2644404,5877,3478,0.2708333333333333,3428,3448,https://cs.stanford.edu/people/rak248/VG_100K_2/3428.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/3448.jpg,0.7850287556648254
1595425,4810,2297,0.2708333333333333,2356260,2357109,https://cs.stanford.edu/people/rak248/VG_100K/2356260.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2357109.jpg,0.6338810324668884
2311715,2960,1729,0.2708333333333333,2401198,2342769,https://cs.stanford.edu/people/rak248/VG_100K_2/2401198.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2342769.jpg,0.6709665656089783
3487313,5992,5414,0.2708333333333333,2364274,2352678,https://cs.stanford.edu/people/rak248/VG_100K/2364274.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2352678.jpg,0.5303999781608582
5017182,2187,1750,0.2708333333333333,2356562,2411680,https://cs.stanford.edu/people/rak248/VG_100K/2356562.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2411680.jpg,0.8013238310813904
1581180,4844,2415,0.2708333333333333,2410236,2338872,https://cs.stanford.edu/people/rak248/VG_100K_2/2410236.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2338872.jpg,0.3858114182949066
1733177,5944,5230,0.2708333333333333,2382199,2379673,https://cs.stanford.edu/people/rak248/VG_100K_2/2382199.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2379673.jpg,0.7629573941230774
1460751,6091,5709,0.2708333333333333,2392678,2401532,https://cs.stanford.edu/people/rak248/VG_100K_2/2392678.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2401532.jpg,0.4478112757205963
4999814,5915,5334,0.2708333333333333,2403473,2405468,https://cs.stanford.edu/people/rak248/VG_100K_2/2403473.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2405468.jpg,0.7770179510116577
3267738,4233,3678,0.2708333333333333,2398137,2389677,https://cs.stanford.edu/people/rak248/VG_100K_2/2398137.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2389677.jpg,0.8878503441810608
1875273,1883,563,0.2708333333333333,2353569,2376214,https://cs.stanford.edu/people/rak248/VG_100K/2353569.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2376214.jpg,0.5383683443069458
16679398,2420,696,0.2698412698412698,2337,2411303,https://cs.stanford.edu/people/rak248/VG_100K_2/2337.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2411303.jpg,0.6634812951087952
13801569,3517,2319,0.2698412698412698,2414867,2409157,https://cs.stanford.edu/people/rak248/VG_100K_2/2414867.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2409157.jpg,0.46445465087890625
15625571,5936,4617,0.2698412698412698,2342616,2323444,https://cs.stanford.edu/people/rak248/VG_100K/2342616.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2323444.jpg,0.7480318546295166
16350218,2507,740,0.2698412698412698,2369355,2372349,https://cs.stanford.edu/people/rak248/VG_100K/2369355.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2372349.jpg,0.779810905456543
7495083,4219,3221,0.2692307692307692,2413108,2324178,https://cs.stanford.edu/people/rak248/VG_100K_2/2413108.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2324178.jpg,0.7080923318862915
3271447,1971,263,0.2692307692307692,2380355,2400433,https://cs.stanford.edu/people/rak248/VG_100K_2/2380355.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2400433.jpg,0.6575913429260254
7262855,6050,5622,0.2692307692307692,2331540,2371712,https://cs.stanford.edu/people/rak248/VG_100K/2331540.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2371712.jpg,0.7324854731559753
6153523,1578,375,0.2692307692307692,2354278,2350240,https://cs.stanford.edu/people/rak248/VG_100K/2354278.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2350240.jpg,0.6508917212486267
7360264,4601,4095,0.2692307692307692,2411943,2372847,https://cs.stanford.edu/people/rak248/VG_100K_2/2411943.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2372847.jpg,0.5483802556991577
6305408,3235,1560,0.2692307692307692,2360864,2376627,https://cs.stanford.edu/people/rak248/VG_100K/2360864.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2376627.jpg,0.6083778142929077
3433879,4341,2266,0.2692307692307692,2353072,2352534,https://cs.stanford.edu/people/rak248/VG_100K/2353072.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2352534.jpg,0.5113316178321838
9723853,2896,2419,0.2692307692307692,2401064,2366770,https://cs.stanford.edu/people/rak248/VG_100K_2/2401064.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2366770.jpg,0.8842495679855347
4643859,3885,3505,0.2692307692307692,2402379,2413238,https://cs.stanford.edu/people/rak248/VG_100K_2/2402379.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2413238.jpg,0.5905037522315979
3738943,5294,498,0.2692307692307692,2387932,2325861,https://cs.stanford.edu/people/rak248/VG_100K_2/2387932.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2325861.jpg,0.7136474251747131
4791715,3437,369,0.2692307692307692,2410896,2400867,https://cs.stanford.edu/people/rak248/VG_100K_2/2410896.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2400867.jpg,0.6548846364021301
5373587,5357,1898,0.2692307692307692,2387343,2318389,https://cs.stanford.edu/people/rak248/VG_100K_2/2387343.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2318389.jpg,0.7188515067100525
6715083,4631,1929,0.2692307692307692,2383804,2375028,https://cs.stanford.edu/people/rak248/VG_100K_2/2383804.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2375028.jpg,0.8849632740020752
7482431,3212,2605,0.2692307692307692,2396356,2405855,https://cs.stanford.edu/people/rak248/VG_100K_2/2396356.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2405855.jpg,0.480339914560318
16902173,5406,4935,0.26865671641791045,2401654,2360982,https://cs.stanford.edu/people/rak248/VG_100K_2/2401654.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2360982.jpg,0.729701578617096
14815770,6061,52,0.26865671641791045,2331482,2413134,https://cs.stanford.edu/people/rak248/VG_100K/2331482.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2413134.jpg,0.7753065824508667
14312201,5286,3900,0.26865671641791045,2369239,2369276,https://cs.stanford.edu/people/rak248/VG_100K/2369239.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2369276.jpg,0.5274198651313782
14944065,5978,3151,0.26865671641791045,2383607,2375008,https://cs.stanford.edu/people/rak248/VG_100K_2/2383607.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2375008.jpg,0.5953325629234314
16833264,5780,558,0.26865671641791045,2373234,2365072,https://cs.stanford.edu/people/rak248/VG_100K/2373234.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2365072.jpg,0.8497294783592224
12910696,3318,2772,0.26865671641791045,2382209,2332236,https://cs.stanford.edu/people/rak248/VG_100K_2/2382209.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2332236.jpg,0.548305094242096
14477,5583,3264,0.2682926829268293,2378031,2363378,https://cs.stanford.edu/people/rak248/VG_100K_2/2378031.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2363378.jpg,0.6692384481430054
40488,4064,3080,0.2682926829268293,2344062,2359659,https://cs.stanford.edu/people/rak248/VG_100K/2344062.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2359659.jpg,0.7437115907669067
7368,5408,3782,0.2682926829268293,2357490,2359467,https://cs.stanford.edu/people/rak248/VG_100K/2357490.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2359467.jpg,0.7245526909828186
43627,5519,755,0.2682926829268293,2349832,2359693,https://cs.stanford.edu/people/rak248/VG_100K/2349832.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2359693.jpg,0.8052740097045898
31092,3569,1779,0.2682926829268293,2328931,2339391,https://cs.stanford.edu/people/rak248/VG_100K/2328931.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2339391.jpg,0.6613964438438416
12793908,2216,968,0.26785714285714285,2326250,2376228,https://cs.stanford.edu/people/rak248/VG_100K/2326250.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2376228.jpg,0.7259263396263123
11219461,5391,2660,0.26785714285714285,105,2375338,https://cs.stanford.edu/people/rak248/VG_100K_2/105.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2375338.jpg,0.5347339510917664
9398285,5588,3578,0.26785714285714285,2392845,2415240,https://cs.stanford.edu/people/rak248/VG_100K_2/2392845.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2415240.jpg,0.45361602306365967
12443081,5931,2987,0.26785714285714285,2407207,2323814,https://cs.stanford.edu/people/rak248/VG_100K_2/2407207.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2323814.jpg,0.8342857956886292
14907809,5397,5258,0.26785714285714285,2342781,2414586,https://cs.stanford.edu/people/rak248/VG_100K/2342781.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2414586.jpg,0.6123918890953064
13098018,1141,603,0.26785714285714285,2360294,2330654,https://cs.stanford.edu/people/rak248/VG_100K/2360294.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2330654.jpg,0.5554894804954529
9053462,5736,529,0.26785714285714285,2355511,2365273,https://cs.stanford.edu/people/rak248/VG_100K/2355511.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2365273.jpg,0.6091818809509277
12834025,2705,1522,0.26785714285714285,2394402,2358217,https://cs.stanford.edu/people/rak248/VG_100K_2/2394402.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2358217.jpg,0.5943790674209595
9999871,3432,3007,0.26785714285714285,2355352,2319381,https://cs.stanford.edu/people/rak248/VG_100K/2355352.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2319381.jpg,0.4615839719772339
12711520,315,166,0.26785714285714285,2396609,2404423,https://cs.stanford.edu/people/rak248/VG_100K_2/2396609.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2404423.jpg,0.614017128944397
6530006,5523,4338,0.26785714285714285,2389741,2410348,https://cs.stanford.edu/people/rak248/VG_100K_2/2389741.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2410348.jpg,0.614785373210907
5612328,5007,2598,0.26785714285714285,2408478,2409669,https://cs.stanford.edu/people/rak248/VG_100K_2/2408478.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2409669.jpg,0.7837085723876953
7947467,3655,388,0.26785714285714285,2357423,2369617,https://cs.stanford.edu/people/rak248/VG_100K/2357423.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2369617.jpg,0.8788489103317261
11838999,6176,5312,0.26785714285714285,2395905,2316609,https://cs.stanford.edu/people/rak248/VG_100K_2/2395905.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2316609.jpg,0.8439810872077942
10225978,5932,3909,0.26785714285714285,2381934,2403771,https://cs.stanford.edu/people/rak248/VG_100K_2/2381934.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2403771.jpg,0.6185909509658813
14207489,1599,1067,0.26785714285714285,2366646,2359095,https://cs.stanford.edu/people/rak248/VG_100K/2366646.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2359095.jpg,0.673445999622345
17028209,2451,1025,0.2676056338028169,2349358,2359255,https://cs.stanford.edu/people/rak248/VG_100K/2349358.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2359255.jpg,0.8565474152565002
18402887,5430,5012,0.26744186046511625,2344845,2355253,https://cs.stanford.edu/people/rak248/VG_100K/2344845.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2355253.jpg,0.6688303351402283
1161320,4557,4225,0.26666666666666666,2316180,2336457,https://cs.stanford.edu/people/rak248/VG_100K/2316180.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2336457.jpg,0.7144953608512878
901367,1053,181,0.26666666666666666,2385646,2335461,https://cs.stanford.edu/people/rak248/VG_100K_2/2385646.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2335461.jpg,0.7758894562721252
564702,3249,1364,0.26666666666666666,2319253,2358284,https://cs.stanford.edu/people/rak248/VG_100K/2319253.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2358284.jpg,0.6903269290924072
1495818,2735,1945,0.26666666666666666,2330545,2319135,https://cs.stanford.edu/people/rak248/VG_100K/2330545.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2319135.jpg,0.803978681564331
1380459,2825,71,0.26666666666666666,2352758,2417574,https://cs.stanford.edu/people/rak248/VG_100K/2352758.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2417574.jpg,0.4780103862285614
1946402,1213,463,0.26666666666666666,2327425,2365022,https://cs.stanford.edu/people/rak248/VG_100K/2327425.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2365022.jpg,0.6655940413475037
13507179,6102,1812,0.26666666666666666,2381914,2349948,https://cs.stanford.edu/people/rak248/VG_100K_2/2381914.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2349948.jpg,0.4161301255226135
816962,4744,2315,0.26666666666666666,2163,2362208,https://cs.stanford.edu/people/rak248/VG_100K_2/2163.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2362208.jpg,0.8415752053260803
586642,3344,2826,0.26666666666666666,2404833,2405084,https://cs.stanford.edu/people/rak248/VG_100K_2/2404833.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2405084.jpg,0.8680160641670227
1306205,3239,1182,0.26666666666666666,2377687,2360697,https://cs.stanford.edu/people/rak248/VG_100K_2/2377687.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2360697.jpg,0.7811005711555481
11070040,2018,1669,0.265625,2356897,2371810,https://cs.stanford.edu/people/rak248/VG_100K/2356897.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2371810.jpg,0.8324862718582153
4649237,6039,2499,0.2653061224489796,2316311,1592956,https://cs.stanford.edu/people/rak248/VG_100K/2316311.jpg,https://cs.stanford.edu/people/rak248/VG_100K/1592956.jpg,0.8121464252471924
3159755,5042,3668,0.2653061224489796,2343566,2405455,https://cs.stanford.edu/people/rak248/VG_100K/2343566.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2405455.jpg,0.6834546327590942
2091529,3007,1600,0.2653061224489796,2319381,2361603,https://cs.stanford.edu/people/rak248/VG_100K/2319381.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2361603.jpg,0.39779913425445557
2250710,5748,4297,0.2653061224489796,2395109,2372913,https://cs.stanford.edu/people/rak248/VG_100K_2/2395109.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2372913.jpg,0.4906284511089325
1957698,1219,1154,0.2653061224489796,2337212,2360975,https://cs.stanford.edu/people/rak248/VG_100K/2337212.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2360975.jpg,0.5331186056137085
3438471,2426,743,0.2653061224489796,2378816,2375483,https://cs.stanford.edu/people/rak248/VG_100K_2/2378816.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2375483.jpg,0.7997435331344604
5379930,6013,1466,0.2653061224489796,2400132,1176,https://cs.stanford.edu/people/rak248/VG_100K_2/2400132.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/1176.jpg,0.696515679359436
4024190,4995,4533,0.2653061224489796,2333082,2376236,https://cs.stanford.edu/people/rak248/VG_100K/2333082.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2376236.jpg,0.5426508784294128
3633634,5997,1604,0.2653061224489796,2379880,2316590,https://cs.stanford.edu/people/rak248/VG_100K_2/2379880.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2316590.jpg,0.6676281094551086
2586988,5160,1827,0.2653061224489796,2412044,2388814,https://cs.stanford.edu/people/rak248/VG_100K_2/2412044.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2388814.jpg,0.7270879745483398
2188442,937,268,0.2653061224489796,2360078,2368753,https://cs.stanford.edu/people/rak248/VG_100K/2360078.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2368753.jpg,0.7369289994239807
2303894,5281,4524,0.2653061224489796,2341259,2401739,https://cs.stanford.edu/people/rak248/VG_100K/2341259.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2401739.jpg,0.5301779508590698
2170818,4681,1652,0.2653061224489796,2393393,2340870,https://cs.stanford.edu/people/rak248/VG_100K_2/2393393.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2340870.jpg,0.7596632838249207
6126545,3528,2503,0.2653061224489796,2352541,2377252,https://cs.stanford.edu/people/rak248/VG_100K/2352541.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2377252.jpg,0.6556828022003174
1908006,2294,1469,0.2653061224489796,2374684,2353094,https://cs.stanford.edu/people/rak248/VG_100K/2374684.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2353094.jpg,0.5376394391059875
6323545,4036,1542,0.2653061224489796,2383140,2417580,https://cs.stanford.edu/people/rak248/VG_100K_2/2383140.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2417580.jpg,0.5838456749916077
6006026,6174,929,0.2653061224489796,2362785,2376233,https://cs.stanford.edu/people/rak248/VG_100K/2362785.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2376233.jpg,0.7147096395492554
14570170,4615,3613,0.2647058823529412,2402355,2412269,https://cs.stanford.edu/people/rak248/VG_100K_2/2402355.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2412269.jpg,0.6211039423942566
14150831,4763,2849,0.2647058823529412,2412042,2387578,https://cs.stanford.edu/people/rak248/VG_100K_2/2412042.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2387578.jpg,0.6396336555480957
7970378,4912,3959,0.2641509433962264,2375372,2386167,https://cs.stanford.edu/people/rak248/VG_100K/2375372.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2386167.jpg,0.7491755485534668
3606096,2170,372,0.2641509433962264,2386006,2371994,https://cs.stanford.edu/people/rak248/VG_100K_2/2386006.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2371994.jpg,0.6518295407295227
7695390,4135,3493,0.2641509433962264,2335841,2376495,https://cs.stanford.edu/people/rak248/VG_100K/2335841.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2376495.jpg,0.6458948254585266
8606729,3114,2993,0.2641509433962264,2410677,2384767,https://cs.stanford.edu/people/rak248/VG_100K_2/2410677.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2384767.jpg,0.819708526134491
4673220,2072,1985,0.2641509433962264,2367403,2385550,https://cs.stanford.edu/people/rak248/VG_100K/2367403.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2385550.jpg,0.6141475439071655
6022319,4527,4168,0.2641509433962264,2366294,2364712,https://cs.stanford.edu/people/rak248/VG_100K/2366294.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2364712.jpg,0.9321005940437317
11139008,5699,5686,0.2641509433962264,2344350,2407683,https://cs.stanford.edu/people/rak248/VG_100K/2344350.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2407683.jpg,0.7837595343589783
7074231,5284,2243,0.2641509433962264,2416656,2354128,https://cs.stanford.edu/people/rak248/VG_100K_2/2416656.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2354128.jpg,0.9037871956825256
5044677,4166,281,0.2641509433962264,2347229,2408025,https://cs.stanford.edu/people/rak248/VG_100K/2347229.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2408025.jpg,0.736678957939148
3701550,3185,1971,0.2641509433962264,2407877,2380355,https://cs.stanford.edu/people/rak248/VG_100K_2/2407877.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2380355.jpg,0.5380405187606812
8224785,831,803,0.2641509433962264,2344797,2345461,https://cs.stanford.edu/people/rak248/VG_100K/2344797.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2345461.jpg,0.7008965015411377
4072059,5739,3733,0.2641509433962264,2385458,2405096,https://cs.stanford.edu/people/rak248/VG_100K_2/2385458.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2405096.jpg,0.7163184881210327
9810904,3236,835,0.2641509433962264,2375961,2404790,https://cs.stanford.edu/people/rak248/VG_100K/2375961.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2404790.jpg,0.5939180254936218
9177139,4900,4817,0.2641509433962264,2372868,2401488,https://cs.stanford.edu/people/rak248/VG_100K/2372868.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2401488.jpg,0.7243367433547974
7039510,3988,1967,0.2641509433962264,1159651,2399105,https://cs.stanford.edu/people/rak248/VG_100K/1159651.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2399105.jpg,0.6093237400054932
6981179,4986,1895,0.2641509433962264,2370158,2387516,https://cs.stanford.edu/people/rak248/VG_100K/2370158.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2387516.jpg,0.7381404638290405
5900766,4546,2394,0.2641509433962264,2382994,2358274,https://cs.stanford.edu/people/rak248/VG_100K_2/2382994.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2358274.jpg,0.582517683506012
15068109,3137,499,0.2638888888888889,2387157,2387520,https://cs.stanford.edu/people/rak248/VG_100K_2/2387157.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2387520.jpg,0.8274663090705872
15668418,4141,3769,0.2638888888888889,2345263,2352444,https://cs.stanford.edu/people/rak248/VG_100K/2345263.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2352444.jpg,0.8034294247627258
15034000,5497,3818,0.2638888888888889,2356970,2347092,https://cs.stanford.edu/people/rak248/VG_100K/2356970.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2347092.jpg,0.6401848196983337
16691356,2772,517,0.2638888888888889,2332236,2392356,https://cs.stanford.edu/people/rak248/VG_100K/2332236.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2392356.jpg,0.5776981115341187
13668235,2638,1221,0.2631578947368421,2359105,2356670,https://cs.stanford.edu/people/rak248/VG_100K/2359105.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2356670.jpg,0.6933651566505432
13146212,4760,3290,0.2631578947368421,2347527,2340190,https://cs.stanford.edu/people/rak248/VG_100K/2347527.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2340190.jpg,0.7811078429222107
7567986,2809,1427,0.2631578947368421,2395238,2391401,https://cs.stanford.edu/people/rak248/VG_100K_2/2395238.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2391401.jpg,0.3950492739677429
12810375,3663,1462,0.2631578947368421,2376259,2391831,https://cs.stanford.edu/people/rak248/VG_100K/2376259.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2391831.jpg,0.6660566926002502
12269341,4003,2779,0.2631578947368421,2375153,2381538,https://cs.stanford.edu/people/rak248/VG_100K/2375153.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2381538.jpg,0.71409672498703
